,user_id,Dinero Gastado,P de Recomendacion,Cantidad de Items
78,76561197995098683,34.99,0.0,102
79,76561197995098683,34.99,0.0,102
80,76561197995098683,34.99,0.0,102
81,76561197995098683,34.99,0.0,102
82,76561197995098683,19.99,0.0,102
83,76561197995098683,19.99,0.0,102
84,76561197995098683,19.99,0.0,102
85,76561197995098683,19.99,0.0,102
86,76561197995098683,19.99,0.0,102
87,76561197995098683,19.99,0.0,102
88,76561197995098683,39.99,0.0,102
89,76561197995098683,39.99,0.0,102
90,76561197995098683,39.99,0.0,102
91,76561197995098683,14.99,0.0,102
92,76561197995098683,14.99,0.0,102
93,76561197995098683,9.99,0.0,102
94,76561197995098683,9.99,0.0,102
95,76561197995098683,4.99,0.0,102
96,76561197995098683,19.99,0.0,102
97,76561197995098683,29.99,0.0,102
98,76561197995098683,29.99,0.0,102
99,76561197995098683,29.99,0.0,102
100,76561197995098683,19.99,0.0,102
101,76561197995098683,19.99,0.0,102
102,76561197995098683,24.99,0.0,102
103,76561197995098683,24.99,0.0,102
104,76561197995098683,9.99,0.0,102
105,76561197995098683,9.99,0.0,102
106,76561197995098683,9.99,0.0,102
107,76561197995098683,19.99,0.0,102
108,76561197995098683,19.99,0.0,102
109,76561197995098683,19.99,0.0,102
110,76561197995098683,9.99,0.0,102
111,76561197995098683,9.99,0.0,102
112,76561197995098683,9.99,0.0,102
113,76561197995098683,9.99,0.0,102
114,76561197995098683,9.99,0.0,102
115,76561197995098683,9.99,0.0,102
116,76561197995098683,19.99,0.0,102
117,76561197995098683,0.0,0.0,102
118,76561197995098683,0.0,0.0,102
119,76561197995098683,0.0,0.0,102
120,76561197995098683,0.0,0.0,102
121,76561197995098683,0.0,0.0,102
122,76561197995098683,9.99,0.0,102
123,76561197995098683,9.99,0.0,102
124,76561197995098683,12.99,0.0,102
125,76561197995098683,19.99,0.0,102
126,76561197995098683,14.99,0.0,102
127,76561197995098683,19.99,0.0,102
128,76561197995098683,19.99,0.0,102
129,76561197995098683,19.99,0.0,102
130,76561197995098683,7.99,0.0,102
131,76561197995098683,19.99,0.0,102
132,76561197995098683,14.99,0.0,102
133,76561197995098683,14.99,0.0,102
134,76561197995098683,14.99,0.0,102
135,76561197995098683,19.99,0.0,102
136,76561197995098683,19.99,0.0,102
137,76561197995098683,9.99,0.0,102
138,76561197995098683,9.99,0.0,102
139,76561197995098683,19.99,0.0,102
140,76561197995098683,19.99,0.0,102
141,76561197995098683,7.99,0.0,102
142,76561197995098683,19.99,0.0,102
143,76561197995098683,19.99,0.0,102
144,76561197995098683,19.99,0.0,102
145,76561197995098683,4.99,0.0,102
146,76561197995098683,9.99,0.0,102
147,76561197995098683,9.99,0.0,102
148,76561197995098683,7.99,0.0,102
149,76561197995098683,4.99,0.0,102
150,76561197995098683,4.99,0.0,102
151,76561198295350017,9.99,0.0,41
152,76561198295350017,19.99,0.0,41
153,76561198295350017,19.99,0.0,41
154,76561198295350017,9.99,0.0,41
155,76561198295350017,14.99,0.0,41
156,76561198295350017,9.99,0.0,41
157,76561198295350017,19.99,0.0,41
158,76561198295350017,19.99,0.0,41
159,76561198295350017,14.99,0.0,41
160,76561198295350017,0.0,0.0,41
161,76561198295350017,0.0,0.0,41
162,76561198295350017,0.0,0.0,41
163,76561198295350017,0.0,0.0,41
164,76561198295350017,0.0,0.0,41
165,76561198295350017,0.0,0.0,41
166,76561198295350017,0.0,0.0,41
167,76561198295350017,0.0,0.0,41
168,76561198295350017,0.0,0.0,41
169,76561198295350017,0.0,0.0,41
170,76561198295350017,0.0,0.0,41
171,76561198295350017,0.0,0.0,41
172,76561198295350017,0.0,0.0,41
173,76561198295350017,39.99,0.0,41
174,76561198295350017,39.99,0.0,41
175,76561198295350017,29.99,0.0,41
176,76561198295350017,9.99,0.0,41
177,76561198295350017,9.99,0.0,41
178,76561198295350017,9.99,0.0,41
179,76561198295350017,19.99,0.0,41
180,76561198295350017,4.99,0.0,41
181,76561198295350017,9.99,0.0,41
182,76561198295350017,9.99,0.0,41
183,76561198295350017,19.99,0.0,41
184,76561198295350017,9.99,0.0,41
185,76561198295350017,7.99,0.0,41
186,76561198295350017,19.99,0.0,41
187,76561198295350017,9.99,0.0,41
188,76561198295350017,4.99,0.0,41
189,76561198295350017,9.99,0.0,41
190,76561198295350017,9.99,0.0,41
191,76561198295350017,7.99,0.0,41
192,76561198295350017,4.99,0.0,41
193,76561198295350017,4.99,0.0,41
194,76561198295350017,4.99,0.0,41
195,76561198295350017,9.99,0.0,41
196,76561198295350017,4.99,0.0,41
197,76561198295350017,4.99,0.0,41
198,76561198295350017,4.99,0.0,41
199,76561198295350017,9.99,0.0,41
200,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
201,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
202,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
203,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
204,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
205,12DeAgostoAs12HRSe26MIN,19.99,0.0,35
206,12DeAgostoAs12HRSe26MIN,19.99,0.0,35
207,12DeAgostoAs12HRSe26MIN,19.99,0.0,35
208,12DeAgostoAs12HRSe26MIN,19.99,0.0,35
209,12DeAgostoAs12HRSe26MIN,14.99,0.0,35
210,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
211,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
212,12DeAgostoAs12HRSe26MIN,19.99,0.0,35
213,12DeAgostoAs12HRSe26MIN,19.99,0.0,35
214,12DeAgostoAs12HRSe26MIN,19.99,0.0,35
215,12DeAgostoAs12HRSe26MIN,14.99,0.0,35
216,12DeAgostoAs12HRSe26MIN,14.99,0.0,35
217,12DeAgostoAs12HRSe26MIN,14.99,0.0,35
218,12DeAgostoAs12HRSe26MIN,14.99,0.0,35
219,12DeAgostoAs12HRSe26MIN,14.99,0.0,35
220,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
221,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
222,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
223,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
224,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
225,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
226,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
227,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
228,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
229,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
230,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
231,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
232,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
233,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
234,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
235,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
236,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
237,12DeAgostoAs12HRSe26MIN,39.99,0.0,35
238,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
239,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
240,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
241,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
242,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
243,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
244,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
245,12DeAgostoAs12HRSe26MIN,0.0,0.0,35
246,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
247,12DeAgostoAs12HRSe26MIN,19.99,0.0,35
248,12DeAgostoAs12HRSe26MIN,4.99,0.0,35
249,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
250,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
251,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
252,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
253,12DeAgostoAs12HRSe26MIN,7.99,0.0,35
254,12DeAgostoAs12HRSe26MIN,4.99,0.0,35
255,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
256,12DeAgostoAs12HRSe26MIN,9.99,0.0,35
257,12DeAgostoAs12HRSe26MIN,7.99,0.0,35
258,12DeAgostoAs12HRSe26MIN,4.99,0.0,35
259,fazz,9.99,0.0,21
260,fazz,14.99,0.0,21
261,fazz,19.99,0.0,21
262,fazz,19.99,0.0,21
263,fazz,19.99,0.0,21
264,fazz,19.99,0.0,21
265,fazz,19.99,0.0,21
266,fazz,9.99,0.0,21
267,fazz,19.99,0.0,21
268,fazz,19.99,0.0,21
269,fazz,19.99,0.0,21
270,fazz,4.99,0.0,21
271,fazz,9.99,0.0,21
272,fazz,4.99,0.0,21
273,fazz,4.99,0.0,21
274,fazz,4.99,0.0,21
275,fazz,9.99,0.0,21
276,fazz,4.99,0.0,21
277,fazz,4.99,0.0,21
278,fazz,4.99,0.0,21
279,fazz,9.99,0.0,21
280,76561197991992793,9.99,100.0,25
281,76561197991992793,39.99,100.0,25
282,76561197991992793,14.99,100.0,25
283,76561197991992793,0.0,100.0,25
284,76561197991992793,0.0,100.0,25
285,76561197991992793,0.0,100.0,25
286,76561197991992793,4.99,100.0,25
287,76561197991992793,4.99,100.0,25
288,76561197991992793,4.99,100.0,25
289,76561197991992793,19.99,100.0,25
290,76561197991992793,19.99,100.0,25
291,76561197991992793,19.99,100.0,25
292,76561197991992793,19.99,100.0,25
293,76561197991992793,0.0,100.0,25
294,76561197991992793,0.0,100.0,25
295,76561197991992793,0.0,100.0,25
296,76561197991992793,0.0,100.0,25
297,76561197991992793,0.0,100.0,25
298,76561197991992793,19.99,100.0,25
299,76561197991992793,19.99,100.0,25
300,76561197991992793,7.99,100.0,25
301,76561197991992793,7.99,100.0,25
302,76561197991992793,7.99,100.0,25
303,76561197991992793,19.99,100.0,25
304,76561197991992793,14.99,100.0,25
305,76561197991992793,19.99,100.0,25
306,76561197991992793,19.99,100.0,25
307,76561197991992793,19.99,100.0,25
308,76561197991992793,9.99,100.0,25
309,76561198071480873,9.99,0.0,26
310,76561198071480873,19.99,0.0,26
311,76561198071480873,19.99,0.0,26
312,76561198071480873,0.0,0.0,26
313,76561198071480873,0.0,0.0,26
314,76561198071480873,0.0,0.0,26
315,76561198071480873,0.0,0.0,26
316,76561198071480873,0.0,0.0,26
317,76561198071480873,14.99,0.0,26
318,76561198071480873,0.0,0.0,26
319,76561198071480873,0.0,0.0,26
320,76561198071480873,0.0,0.0,26
321,76561198071480873,0.0,0.0,26
322,76561198071480873,0.0,0.0,26
323,76561198071480873,14.99,0.0,26
324,76561198071480873,14.99,0.0,26
325,76561198071480873,0.0,0.0,26
326,76561198071480873,0.0,0.0,26
327,76561198071480873,0.0,0.0,26
328,76561198071480873,0.0,0.0,26
329,76561198071480873,0.0,0.0,26
330,76561198071480873,0.0,0.0,26
331,76561198071480873,0.0,0.0,26
332,76561198071480873,9.99,0.0,26
333,76561198071480873,9.99,0.0,26
334,76561198071480873,9.99,0.0,26
335,76561198071480873,0.0,0.0,26
336,76561198071480873,0.0,0.0,26
337,76561198071480873,0.0,0.0,26
338,76561198071480873,0.0,0.0,26
339,76561198071480873,0.0,0.0,26
340,76561198071480873,0.0,0.0,26
341,76561198071480873,0.0,0.0,26
342,76561198071480873,0.0,0.0,26
343,76561198071480873,5.99,0.0,26
344,76561198071480873,5.99,0.0,26
345,76561198071480873,5.99,0.0,26
346,76561198071480873,5.99,0.0,26
347,76561198071480873,5.99,0.0,26
348,76561198071480873,5.99,0.0,26
349,76561198071480873,5.99,0.0,26
350,76561198071480873,5.99,0.0,26
351,76561198071480873,0.0,0.0,26
352,76561198071480873,0.0,0.0,26
353,76561198071480873,0.0,0.0,26
354,76561198071480873,0.0,0.0,26
355,76561198071480873,6.99,0.0,26
356,76561198071480873,6.99,0.0,26
357,76561198071480873,6.99,0.0,26
358,76561198071480873,6.99,0.0,26
359,76561198071480873,6.99,0.0,26
360,76561198071480873,6.99,0.0,26
361,76561198071480873,9.99,0.0,26
362,76561198071480873,9.99,0.0,26
363,76561198071480873,9.99,0.0,26
364,76561198071480873,7.99,0.0,26
365,76561198071480873,9.99,0.0,26
366,76561198071480873,4.99,0.0,26
367,76561198071480873,9.99,0.0,26
368,76561198071480873,9.99,0.0,26
369,76561198071480873,7.99,0.0,26
370,76561198071480873,4.99,0.0,26
371,76561198071480873,4.99,0.0,26
372,76561198071480873,4.99,0.0,26
373,76561198049415770,9.99,0.0,24
374,76561198049415770,19.99,0.0,24
375,76561198049415770,19.99,0.0,24
376,76561198049415770,19.99,0.0,24
377,76561198049415770,39.99,0.0,24
378,76561198049415770,0.0,0.0,24
379,76561198049415770,0.0,0.0,24
380,76561198049415770,29.99,0.0,24
381,76561198049415770,19.99,0.0,24
382,76561198049415770,14.99,0.0,24
383,76561198049415770,14.99,0.0,24
384,76561198049415770,14.99,0.0,24
385,76561198049415770,4.99,0.0,24
386,76561198049415770,19.99,0.0,24
387,76561198049415770,7.99,0.0,24
388,76561198049415770,9.99,0.0,24
389,76561198049415770,4.99,0.0,24
390,76561198049415770,9.99,0.0,24
391,76561198049415770,9.99,0.0,24
392,76561198049415770,7.99,0.0,24
393,76561198049415770,4.99,0.0,24
394,76561198049415770,4.99,0.0,24
395,76561198049415770,4.99,0.0,24
396,76561198082003335,9.99,0.0,47
397,76561198082003335,19.99,0.0,47
398,76561198082003335,19.99,0.0,47
399,76561198082003335,19.99,0.0,47
400,76561198082003335,19.99,0.0,47
401,76561198082003335,19.99,0.0,47
402,76561198082003335,19.99,0.0,47
403,76561198082003335,0.0,0.0,47
404,76561198082003335,0.0,0.0,47
405,76561198082003335,14.99,0.0,47
406,76561198082003335,0.0,0.0,47
407,76561198082003335,0.0,0.0,47
408,76561198082003335,19.99,0.0,47
409,76561198082003335,19.99,0.0,47
410,76561198082003335,0.0,0.0,47
411,76561198082003335,0.0,0.0,47
412,76561198082003335,0.0,0.0,47
413,76561198082003335,0.0,0.0,47
414,76561198082003335,0.0,0.0,47
415,76561198082003335,0.0,0.0,47
416,76561198082003335,0.0,0.0,47
417,76561198082003335,0.0,0.0,47
418,76561198082003335,0.0,0.0,47
419,76561198082003335,0.0,0.0,47
420,76561198082003335,0.0,0.0,47
421,76561198082003335,0.0,0.0,47
422,76561198082003335,19.99,0.0,47
423,76561198082003335,19.99,0.0,47
424,76561198082003335,0.0,0.0,47
425,76561198082003335,0.0,0.0,47
426,76561198082003335,0.0,0.0,47
427,76561198082003335,0.0,0.0,47
428,76561198082003335,0.0,0.0,47
429,76561198082003335,0.0,0.0,47
430,76561198082003335,0.0,0.0,47
431,76561198082003335,0.0,0.0,47
432,76561198082003335,0.0,0.0,47
433,76561198082003335,0.0,0.0,47
434,76561198082003335,0.0,0.0,47
435,76561198082003335,0.0,0.0,47
436,76561198082003335,0.0,0.0,47
437,76561198082003335,0.0,0.0,47
438,76561198082003335,0.0,0.0,47
439,76561198082003335,0.0,0.0,47
440,76561198082003335,0.0,0.0,47
441,76561198082003335,0.0,0.0,47
442,76561198082003335,0.0,0.0,47
443,76561198082003335,0.0,0.0,47
444,76561198082003335,0.0,0.0,47
445,76561198082003335,0.0,0.0,47
446,76561198082003335,0.0,0.0,47
447,76561198082003335,0.0,0.0,47
448,76561198082003335,0.0,0.0,47
449,76561198082003335,0.0,0.0,47
450,76561198082003335,0.0,0.0,47
451,76561198082003335,0.0,0.0,47
452,76561198082003335,0.0,0.0,47
453,76561198082003335,0.0,0.0,47
454,76561198082003335,0.0,0.0,47
455,76561198082003335,0.0,0.0,47
456,76561198082003335,0.0,0.0,47
457,76561198082003335,0.0,0.0,47
458,76561198082003335,0.0,0.0,47
459,76561198082003335,0.0,0.0,47
460,76561198082003335,0.0,0.0,47
461,76561198082003335,49.99,0.0,47
462,76561198082003335,49.99,0.0,47
463,76561198082003335,49.99,0.0,47
464,76561198082003335,14.99,0.0,47
465,76561198082003335,14.99,0.0,47
466,76561198082003335,0.0,0.0,47
467,76561198082003335,0.0,0.0,47
468,76561198082003335,0.0,0.0,47
469,76561198082003335,14.99,0.0,47
470,76561198082003335,14.99,0.0,47
471,76561198082003335,14.99,0.0,47
472,76561198082003335,14.99,0.0,47
473,76561198082003335,14.99,0.0,47
474,76561198082003335,0.0,0.0,47
475,76561198082003335,0.0,0.0,47
476,76561198082003335,0.0,0.0,47
477,76561198082003335,0.0,0.0,47
478,76561198082003335,0.0,0.0,47
479,76561198082003335,19.99,0.0,47
480,76561198082003335,19.99,0.0,47
481,76561198082003335,19.99,0.0,47
482,76561198082003335,7.99,0.0,47
483,76561198082003335,9.99,0.0,47
484,76561198082003335,4.99,0.0,47
485,76561198082003335,9.99,0.0,47
486,76561198082003335,9.99,0.0,47
487,76561198082003335,7.99,0.0,47
488,76561198082003335,4.99,0.0,47
489,76561198082003335,4.99,0.0,47
490,76561198082003335,4.99,0.0,47
491,4301945,9.99,0.0,13
492,4301945,9.99,0.0,13
493,4301945,9.99,0.0,13
494,4301945,14.99,0.0,13
495,4301945,0.0,0.0,13
496,4301945,0.0,0.0,13
497,4301945,0.0,0.0,13
498,4301945,0.0,0.0,13
499,4301945,0.0,0.0,13
500,4301945,0.0,0.0,13
501,4301945,0.0,0.0,13
502,4301945,0.0,0.0,13
503,4301945,0.0,0.0,13
504,4301945,0.0,0.0,13
505,4301945,0.0,0.0,13
506,4301945,0.0,0.0,13
507,4301945,0.0,0.0,13
508,4301945,0.0,0.0,13
509,4301945,0.0,0.0,13
510,4301945,0.0,0.0,13
511,4301945,0.0,0.0,13
512,4301945,4.99,0.0,13
513,4301945,4.99,0.0,13
514,4301945,4.99,0.0,13
515,4301945,6.99,0.0,13
516,4301945,6.99,0.0,13
517,4301945,11.99,0.0,13
518,4301945,11.99,0.0,13
519,4301945,0.0,0.0,13
520,4301945,0.0,0.0,13
521,4301945,4.99,0.0,13
522,acousticpants,9.99,0.0,41
523,acousticpants,9.99,0.0,41
524,acousticpants,9.99,0.0,41
525,acousticpants,9.99,0.0,41
526,acousticpants,9.99,0.0,41
527,acousticpants,19.99,0.0,41
528,acousticpants,9.99,0.0,41
529,acousticpants,9.99,0.0,41
530,acousticpants,19.99,0.0,41
531,acousticpants,19.99,0.0,41
532,acousticpants,19.99,0.0,41
533,acousticpants,19.99,0.0,41
534,acousticpants,19.99,0.0,41
535,acousticpants,0.0,0.0,41
536,acousticpants,0.0,0.0,41
537,acousticpants,14.99,0.0,41
538,acousticpants,0.0,0.0,41
539,acousticpants,0.0,0.0,41
540,acousticpants,0.0,0.0,41
541,acousticpants,0.0,0.0,41
542,acousticpants,0.0,0.0,41
543,acousticpants,21.99,0.0,41
544,acousticpants,21.99,0.0,41
545,acousticpants,21.99,0.0,41
546,acousticpants,0.0,0.0,41
547,acousticpants,0.0,0.0,41
548,acousticpants,0.0,0.0,41
549,acousticpants,0.0,0.0,41
550,acousticpants,0.0,0.0,41
551,acousticpants,0.0,0.0,41
552,acousticpants,9.99,0.0,41
553,acousticpants,14.99,0.0,41
554,acousticpants,14.99,0.0,41
555,acousticpants,14.99,0.0,41
556,acousticpants,29.99,0.0,41
557,acousticpants,29.99,0.0,41
558,acousticpants,14.99,0.0,41
559,acousticpants,14.99,0.0,41
560,acousticpants,14.99,0.0,41
561,acousticpants,9.99,0.0,41
562,acousticpants,9.99,0.0,41
563,acousticpants,9.99,0.0,41
564,acousticpants,19.99,0.0,41
565,acousticpants,19.99,0.0,41
566,acousticpants,9.99,0.0,41
567,acousticpants,19.99,0.0,41
568,acousticpants,14.99,0.0,41
569,acousticpants,14.99,0.0,41
570,acousticpants,14.99,0.0,41
571,acousticpants,9.99,0.0,41
572,acousticpants,9.99,0.0,41
573,acousticpants,9.99,0.0,41
574,acousticpants,9.99,0.0,41
575,acousticpants,14.99,0.0,41
576,acousticpants,14.99,0.0,41
577,acousticpants,14.99,0.0,41
578,acousticpants,9.99,0.0,41
579,acousticpants,7.99,0.0,41
580,acousticpants,9.99,0.0,41
581,acousticpants,4.99,0.0,41
582,acousticpants,9.99,0.0,41
583,acousticpants,9.99,0.0,41
584,acousticpants,7.99,0.0,41
585,acousticpants,4.99,0.0,41
586,acousticpants,4.99,0.0,41
587,acousticpants,4.99,0.0,41
588,76561197963392788,9.99,0.0,40
589,76561197963392788,61.99,0.0,40
590,76561197963392788,61.99,0.0,40
591,76561197963392788,61.99,0.0,40
592,76561197963392788,61.99,0.0,40
593,76561197963392788,0.0,0.0,40
594,76561197963392788,0.0,0.0,40
595,76561197963392788,0.0,0.0,40
596,76561197963392788,0.0,0.0,40
597,76561197963392788,0.0,0.0,40
598,76561197963392788,7.99,0.0,40
599,76561197963392788,14.99,0.0,40
600,76561197963392788,14.99,0.0,40
601,76561197963392788,14.99,0.0,40
602,76561197963392788,39.99,0.0,40
603,76561197963392788,39.99,0.0,40
604,76561197963392788,39.99,0.0,40
605,76561197963392788,0.0,0.0,40
606,76561197963392788,0.0,0.0,40
607,76561197963392788,0.0,0.0,40
608,76561197963392788,0.0,0.0,40
609,76561197963392788,0.0,0.0,40
610,76561197963392788,0.0,0.0,40
611,76561197963392788,0.0,0.0,40
612,76561197963392788,0.0,0.0,40
613,76561197963392788,0.0,0.0,40
614,76561197963392788,0.0,0.0,40
615,76561197963392788,0.0,0.0,40
616,76561197963392788,0.0,0.0,40
617,76561197963392788,0.0,0.0,40
618,76561197963392788,0.0,0.0,40
619,76561197963392788,0.0,0.0,40
620,76561197963392788,0.0,0.0,40
621,76561197963392788,0.0,0.0,40
622,76561197963392788,29.99,0.0,40
623,76561197963392788,29.99,0.0,40
624,76561197963392788,39.99,0.0,40
625,76561197963392788,39.99,0.0,40
626,76561197963392788,19.99,0.0,40
627,76561197963392788,19.99,0.0,40
628,76561197963392788,19.99,0.0,40
629,76561197963392788,0.0,0.0,40
630,76561197963392788,0.0,0.0,40
631,76561197963392788,0.0,0.0,40
632,76561197963392788,19.99,0.0,40
633,76561197963392788,19.99,0.0,40
634,76561197963392788,19.99,0.0,40
635,76561197963392788,4.99,0.0,40
636,76561197963392788,14.99,0.0,40
637,76561197963392788,14.99,0.0,40
638,76561197963392788,14.99,0.0,40
639,76561197963392788,14.99,0.0,40
640,76561197963392788,0.0,0.0,40
641,76561197963392788,0.0,0.0,40
642,76561197963392788,29.99,0.0,40
643,76561197963392788,9.99,0.0,40
644,76561197963392788,9.99,0.0,40
645,76561197963392788,9.99,0.0,40
646,76561197963392788,14.99,0.0,40
647,76561197963392788,29.99,0.0,40
648,76561197963392788,9.99,0.0,40
649,76561197963392788,19.99,0.0,40
650,76561197963392788,9.99,0.0,40
651,76561197963392788,9.99,0.0,40
652,76561197963392788,6.99,0.0,40
653,76561197963392788,9.99,0.0,40
654,76561197963392788,4.99,0.0,40
655,76561197963392788,4.99,0.0,40
656,76561197963392788,4.99,0.0,40
657,76561197963392788,9.99,0.0,40
658,76561197963392788,4.99,0.0,40
659,76561197963392788,4.99,0.0,40
660,76561197963392788,4.99,0.0,40
661,76561198092440135,9.99,0.0,45
662,76561198092440135,19.99,0.0,45
663,76561198092440135,19.99,0.0,45
664,76561198092440135,9.99,0.0,45
665,76561198092440135,9.99,0.0,45
666,76561198092440135,9.99,0.0,45
667,76561198092440135,9.99,0.0,45
668,76561198092440135,14.99,0.0,45
669,76561198092440135,9.99,0.0,45
670,76561198092440135,9.99,0.0,45
671,76561198092440135,9.99,0.0,45
672,76561198092440135,2.99,0.0,45
673,76561198092440135,2.99,0.0,45
674,76561198092440135,0.0,0.0,45
675,76561198092440135,0.0,0.0,45
676,76561198092440135,0.0,0.0,45
677,76561198092440135,0.0,0.0,45
678,76561198092440135,0.0,0.0,45
679,76561198092440135,6.99,0.0,45
680,76561198092440135,6.99,0.0,45
681,76561198092440135,6.99,0.0,45
682,76561198092440135,14.99,0.0,45
683,76561198092440135,14.99,0.0,45
684,76561198092440135,14.99,0.0,45
685,76561198092440135,14.99,0.0,45
686,76561198092440135,14.99,0.0,45
687,76561198092440135,0.99,0.0,45
688,76561198092440135,0.99,0.0,45
689,76561198092440135,0.99,0.0,45
690,76561198092440135,0.99,0.0,45
691,76561198092440135,19.99,0.0,45
692,76561198092440135,24.99,0.0,45
693,76561198092440135,24.99,0.0,45
694,76561198092440135,29.99,0.0,45
695,76561198092440135,19.99,0.0,45
696,76561198092440135,19.99,0.0,45
697,76561198092440135,39.99,0.0,45
698,76561198092440135,39.99,0.0,45
699,76561198092440135,9.99,0.0,45
700,76561198092440135,14.99,0.0,45
701,76561198092440135,9.99,0.0,45
702,76561198092440135,19.99,0.0,45
703,76561198092440135,19.99,0.0,45
704,76561198092440135,9.99,0.0,45
705,76561198092440135,7.99,0.0,45
706,76561198092440135,19.99,0.0,45
